play_id,game_id,old_game_id,home_team,away_team,season_type,week,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,sp,qtr,down,goal_to_go,time,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,td_player_name,td_player_id,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,vegas_wpa,vegas_home_wpa,home_wp_post,away_wp_post,vegas_wp,vegas_home_wp,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,touchback,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_id,passer_player_name,passing_yards,receiver_player_id,receiver_player_name,receiving_yards,rusher_player_id,rusher_player_name,rushing_yards,lateral_receiver_player_id,lateral_receiver_player_name,lateral_receiving_yards,lateral_rusher_player_id,lateral_rusher_player_name,lateral_rushing_yards,lateral_sack_player_id,lateral_sack_player_name,interception_player_id,interception_player_name,lateral_interception_player_id,lateral_interception_player_name,punt_returner_player_id,punt_returner_player_name,lateral_punt_returner_player_id,lateral_punt_returner_player_name,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,punter_player_id,punter_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,blocked_player_id,blocked_player_name,tackle_for_loss_1_player_id,tackle_for_loss_1_player_name,tackle_for_loss_2_player_id,tackle_for_loss_2_player_name,qb_hit_1_player_id,qb_hit_1_player_name,qb_hit_2_player_id,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_id,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_id,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_id,solo_tackle_2_player_id,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_id,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_id,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_id,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_id,assist_tackle_4_player_name,assist_tackle_4_team,tackle_with_assist,tackle_with_assist_1_player_id,tackle_with_assist_1_player_name,tackle_with_assist_1_team,tackle_with_assist_2_player_id,tackle_with_assist_2_player_name,tackle_with_assist_2_team,pass_defense_1_player_id,pass_defense_1_player_name,pass_defense_2_player_id,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_id,fumbled_1_player_name,fumbled_2_player_id,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_id,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_id,fumble_recovery_2_player_name,sack_player_id,sack_player_name,half_sack_1_player_id,half_sack_1_player_name,half_sack_2_player_id,half_sack_2_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,replay_or_challenge,replay_or_challenge_result,penalty_type,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv,safety_player_name,safety_player_id,season,cp,cpoe,series,series_success,series_result,order_sequence,start_time,time_of_day,stadium,weather,nfl_api_id,play_clock,play_deleted,play_type_nfl,special_teams_play,st_play_type,end_clock_time,end_yard_line,fixed_drive,fixed_drive_result,drive_real_start_time,drive_play_count,drive_time_of_possession,drive_first_downs,drive_inside20,drive_ended_with_score,drive_quarter_start,drive_quarter_end,drive_yards_penalized,drive_start_transition,drive_end_transition,drive_game_clock_start,drive_game_clock_end,drive_start_yard_line,drive_end_yard_line,drive_play_id_started,drive_play_id_ended,away_score,home_score,location,result,total,spread_line,total_line,div_game,roof,surface,temp,wind,home_coach,away_coach,stadium_id,game_stadium,aborted_play,success,passer,passer_jersey_number,rusher,rusher_jersey_number,receiver,receiver_jersey_number,pass,rush,first_down,special,play,passer_id,rusher_id,receiver_id,name,jersey_number,id,fantasy_player_name,fantasy_player_id,fantasy,fantasy_id,out_of_bounds,home_opening_kickoff,qb_epa,xyac_epa,xyac_mean_yardage,xyac_median_yardage,xyac_success,xyac_fd,xpass,pass_oe,Y,X,Completion,zone
328.0,2024_01_GB_PHI,2024090600,PHI,GB,REG,1,PHI,home,GB,PHI,95.0,2024-09-06,663.0,1563.0,3363.0,Half1,0.0,2.0,0.0,1.0,2.0,0,11:03,PHI 5,15.0,-5.0,(11:03) (Shotgun) 1-J.Hurts pass incomplete deep left to 11-A.Brown.,pass,0.0,1.0,0.0,1.0,0.0,0.0,0.0,deep,left,17.0,,,,,,,,3.0,2.0,0.0,,,,,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007235326,0.25718567,0.04553892,0.3397132,0.14703217,0.0010705858,0.20222409,0.0,0.0,-1.3818208,-0.6649677,-1.2765661,1.2765661,0.1946822,-0.1946822,-0.894434,0.894434,2.305106,-2.9700735,0.0,0.0,-1.7956343,1.7956343,-0.6638472,0.6638472,-4.4621167,4.4621167,3.5676827,-3.5676827,0.57935536,0.42064464,0.57935536,0.42064464,-0.025595486,-0.023766518,-0.023766518,0.5537599,0.44624013,0.5346654,0.5346654,-0.0064162314,0.0064162314,-0.0141810775,0.0141810775,0.0,-0.025595486,0.0,0.0,0.0,0.0,-0.057516158,0.057516158,0.0,0.0,-0.0141810775,0.0141810775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0036389,J.Hurts,,00-0035676,A.Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,2024,0.5011123,-50.11123,3.0,0.0,Turnover,328.0,"9/6/24, 20:17:15",2024-09-07T00:29:58.977Z,Arena Corinthians,"Temp: 63° F, Humidity: 87%, Wind: SE 4 mph",7d4019ca-1312-11ef-afd1-646009f18b2e,0,0.0,PASS,0.0,,2024-09-07T00:30:03.810Z,,2.0,Turnover,2024-09-07T00:29:20.787Z,3.0,0:54,0.0,0.0,0.0,1.0,1.0,0.0,PUNT,INTERCEPTION,11:40,10:46,PHI 10,PHI 5,299.0,351.0,29,34,Neutral,5,63,2.0,49.5,0,outdoors,,,,Nick Sirianni,Matt LaFleur,SAO00,Arena Corinthians,0.0,0.0,J.Hurts,1.0,,,A.Brown,11.0,1.0,0.0,0.0,0.0,1.0,00-0036389,,00-0035676,J.Hurts,1.0,00-0036389,A.Brown,00-0035676,A.Brown,00-0035676,0.0,0.0,-0.6649677,0.726477,3.729349,1.0,1.0,0.9971128,0.5782115,42.178852,-10.808242148897625,57.0,Incomplete,Medium-Left
351.0,2024_01_GB_PHI,2024090600,PHI,GB,REG,1,PHI,home,GB,PHI,95.0,2024-09-06,657.0,1557.0,3357.0,Half1,0.0,2.0,0.0,1.0,3.0,0,10:57,PHI 5,15.0,-5.0,(10:57) (Shotgun) 1-J.Hurts pass deep middle intended for 6-D.Smith INTERCEPTED by 29-X.McKinney at PHI 36. 29-X.McKinney to PHI 19 for 17 yards (68-J.Mailata).,pass,0.0,1.0,0.0,1.0,0.0,0.0,0.0,deep,middle,31.0,,,,,,,,3.0,2.0,0.0,,,,,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007339076,0.29234153,0.0459059,0.36891213,0.12224548,0.0010189482,0.16223691,0.0,0.0,-2.0467885,-2.3895621,-3.6661284,3.6661284,0.1946822,-0.1946822,-3.283996,3.283996,4.0892224,-6.4787846,0.0,0.0,-1.7956343,1.7956343,-0.6638472,0.6638472,-0.3728944,0.3728944,-2.9111018,2.9111018,0.5537599,0.44624013,0.5537599,0.44624013,-0.09961349,-0.08373457,-0.08373457,0.4541464,0.5458536,0.5108989,0.5108989,-0.0064162314,0.0064162314,-0.113794565,0.113794565,0.0,-0.09961349,0.0,0.0,0.0,0.0,-0.057516158,0.057516158,0.0,0.0,-0.113794565,0.113794565,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0036389,J.Hurts,,00-0036912,D.Smith,,,,,,,,,,,,,00-0036388,X.McKinney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHI,,00-0034429,,J.Mailata,,,,,,,,,,,,,,0.0,,,,,,,00-0036388,X.McKinney,,,,,,,,,,,,,,,,,,,,,,,GB,17.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,2024,0.33435705,-33.435707,3.0,0.0,Turnover,351.0,"9/6/24, 20:17:15",2024-09-07T00:30:37Z,Arena Corinthians,"Temp: 63° F, Humidity: 87%, Wind: SE 4 mph",7d4019ca-1312-11ef-afd1-646009f18b2e,0,0.0,INTERCEPTION,0.0,,,,2.0,Turnover,2024-09-07T00:29:20.787Z,3.0,0:54,0.0,0.0,0.0,1.0,1.0,0.0,PUNT,INTERCEPTION,11:40,10:46,PHI 10,PHI 5,299.0,351.0,29,34,Neutral,5,63,2.0,49.5,0,outdoors,,,,Nick Sirianni,Matt LaFleur,SAO00,Arena Corinthians,0.0,0.0,J.Hurts,1.0,,,D.Smith,6.0,1.0,0.0,0.0,0.0,1.0,00-0036389,,00-0036912,J.Hurts,1.0,00-0036389,D.Smith,00-0036912,D.Smith,00-0036912,0.0,0.0,-2.3895621,0.828761,7.061476,3.0,1.0,1.0,0.84260356,15.739643,0.24736802250526324,71.0,Incomplete,Deep-Middle
587.0,2024_01_GB_PHI,2024090600,PHI,GB,REG,1,PHI,home,GB,PHI,81.0,2024-09-06,466.0,1366.0,3166.0,Half1,0.0,4.0,0.0,1.0,2.0,0,07:46,PHI 19,7.0,-2.0,(7:46) (Shotgun) 1-J.Hurts pass short left to 88-D.Goedert to PHI 20 for 1 yard (20-J.Bullard).,pass,1.0,1.0,0.0,1.0,0.0,0.0,0.0,short,left,-3.0,4.0,,,,,,,3.0,2.0,0.0,,,,,3.0,2.0,0.0,3.0,0.0,3.0,-3.0,0.0,3.0,-3.0,0.018329505,0.17363515,0.0059048967,0.30097353,0.18342966,0.0017687875,0.31595847,0.0,0.0,0.12600584,-0.51045644,-3.801366,3.801366,0.19172002,-0.19172002,-3.7666245,3.7666245,-0.96901864,0.45856217,-0.96901864,0.45856217,-1.8461258,1.8461258,-1.1262885,1.1262885,-0.38708264,0.38708264,-2.9343379,2.9343379,0.4982982,0.50170183,0.4982982,0.50170183,-0.016785622,-0.018074065,-0.018074065,0.48151258,0.51848745,0.4624393,0.4624393,0.008023053,-0.008023053,-0.09102252,0.09102252,0.0,-0.016785622,0.0,-0.016785622,0.0,0.0,-0.042869776,0.042869776,0.0,0.0,-0.07525161,0.07525161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00-0036389,J.Hurts,1.0,00-0034351,D.Goedert,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GB,,00-0039867,,J.Bullard,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,2024,0.87071425,12.9285755,6.0,0.0,Turnover,587.0,"9/6/24, 20:17:15",2024-09-07T00:40:22.143Z,Arena Corinthians,"Temp: 63° F, Humidity: 87%, Wind: SE 4 mph",7d4019ca-1312-11ef-afd1-646009f18b2e,0,0.0,PASS,0.0,,2024-09-07T00:40:26.847Z,,4.0,Turnover,2024-09-07T00:38:53.270Z,3.0,1:20,0.0,0.0,0.0,1.0,1.0,0.0,KICKOFF,FUMBLE,08:26,07:06,PHI 16,PHI 20,535.0,612.0,29,34,Neutral,5,63,2.0,49.5,0,outdoors,,,,Nick Sirianni,Matt LaFleur,SAO00,Arena Corinthians,0.0,0.0,J.Hurts,1.0,,,D.Goedert,88.0,1.0,0.0,0.0,0.0,1.0,00-0036389,,00-0034351,J.Hurts,1.0,00-0036389,D.Goedert,00-0034351,D.Goedert,00-0034351,0.0,0.0,-0.51045644,1.8496923,9.331315,8.0,0.6731395,0.36451676,0.6414587,35.85413,-12.998155511877215,40.0,Completed,Short-Left
941.0,2024_01_GB_PHI,2024090600,PHI,GB,REG,1,PHI,home,GB,PHI,70.0,2024-09-06,181.0,1081.0,2881.0,Half1,0.0,6.0,0.0,1.0,1.0,0,03:01,PHI 30,10.0,70.0,(3:01) (Shotgun) 1-J.Hurts pass short right to 88-D.Goedert to PHI 34 for 4 yards (23-J.Alexander).,pass,4.0,1.0,0.0,1.0,0.0,0.0,0.0,short,right,3.0,1.0,,,,,,,3.0,1.0,0.0,,,,,3.0,1.0,0.0,6.0,0.0,6.0,-6.0,0.0,6.0,-6.0,0.038804967,0.12358577,0.002988836,0.21106888,0.21458863,0.0015614784,0.40740147,0.0,0.0,1.644482,-0.1342115,-6.276506,6.276506,-5.031473,5.031473,-3.9120288,3.9120288,-0.30987749,0.17566599,-0.30987749,0.17566599,-1.1760995,1.1760995,-4.115546,4.115546,-4.45626,4.45626,0.9894352,-0.9894352,0.43555138,0.5644486,0.43555138,0.5644486,0.0052141547,0.008557528,0.008557528,0.44076553,0.5592345,0.42529833,0.42529833,-0.106434345,0.106434345,-0.07837346,0.07837346,0.0,0.0052141547,0.0,0.0052141547,0.0,0.0,-0.09704122,0.09704122,0.0,0.0,-0.06260255,0.06260255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00-0036389,J.Hurts,4.0,00-0034351,D.Goedert,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GB,,00-0034728,,J.Alexander,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,2024,0.7884034,21.15966,9.0,1.0,First down,941.0,"9/6/24, 20:17:15",2024-09-07T00:53:58.613Z,Arena Corinthians,"Temp: 63° F, Humidity: 87%, Wind: SE 4 mph",7d4019ca-1312-11ef-afd1-646009f18b2e,0,0.0,PASS,0.0,,2024-09-07T00:54:02.937Z,,6.0,Touchdown,2024-09-07T00:53:08Z,11.0,5:23,5.0,1.0,1.0,1.0,2.0,6.0,KICKOFF,TOUCHDOWN,03:01,12:38,PHI 30,GB 18,917.0,1270.0,29,34,Neutral,5,63,2.0,49.5,0,outdoors,,,,Nick Sirianni,Matt LaFleur,SAO00,Arena Corinthians,0.0,0.0,J.Hurts,1.0,,,D.Goedert,88.0,1.0,0.0,0.0,0.0,1.0,00-0036389,,00-0034351,J.Hurts,1.0,00-0036389,D.Goedert,00-0034351,D.Goedert,00-0034351,0.0,0.0,-0.1342115,1.2473953,4.8006773,3.0,0.9988911,0.23088065,0.52600455,47.399544,15.879926458608962,43.0,Completed,Short-Right
988.0,2024_01_GB_PHI,2024090600,PHI,GB,REG,1,PHI,home,GB,PHI,61.0,2024-09-06,100.0,1000.0,2800.0,Half1,0.0,6.0,0.0,1.0,3.0,0,01:40,PHI 39,1.0,70.0,"(1:40) (Shotgun) 1-J.Hurts pass short left to 11-A.Brown to PHI 47 for 8 yards (23-J.Alexander). Penalty on GB-97-K.Clark, Defensive Offside, declined.",pass,8.0,1.0,0.0,1.0,0.0,0.0,0.0,short,left,6.0,2.0,,,,,,,3.0,1.0,0.0,,,,,3.0,1.0,0.0,6.0,0.0,6.0,-6.0,0.0,6.0,-6.0,0.045272894,0.123554625,0.00254324,0.1896108,0.21874683,0.0019381607,0.41833344,0.0,0.0,1.885425,0.8938245,-5.007527,5.007527,-4.6563187,4.6563187,-3.0182042,3.0182042,0.71690625,0.17691827,0.71690625,0.17691827,-0.45919326,0.45919326,-3.938628,3.938628,-3.739354,3.739354,1.1663535,-1.1663535,0.41786233,0.5821377,0.41786233,0.5821377,0.012062132,0.026380867,0.026380867,0.42992446,0.5700755,0.42846853,0.42846853,-0.12933755,0.12933755,-0.06631133,0.06631133,0.0,0.012062132,0.0,0.012062132,0.0,0.0,-0.08497909,0.08497909,0.0,0.0,-0.050540417,0.050540417,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00-0036389,J.Hurts,8.0,00-0035676,A.Brown,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GB,,00-0034728,,J.Alexander,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,2024,0.7358161,26.418388,9.0,1.0,First down,988.0,"9/6/24, 20:17:15",2024-09-07T00:55:20.083Z,Arena Corinthians,"Temp: 63° F, Humidity: 87%, Wind: SE 4 mph",7d4019ca-1312-11ef-afd1-646009f18b2e,0,0.0,PASS,0.0,,2024-09-07T00:55:23.857Z,,6.0,Touchdown,2024-09-07T00:53:08Z,11.0,5:23,5.0,1.0,1.0,1.0,2.0,6.0,KICKOFF,TOUCHDOWN,03:01,12:38,PHI 30,GB 18,917.0,1270.0,29,34,Neutral,5,63,2.0,49.5,0,outdoors,,,,Nick Sirianni,Matt LaFleur,SAO00,Arena Corinthians,0.0,1.0,J.Hurts,1.0,,,A.Brown,11.0,1.0,0.0,1.0,0.0,1.0,00-0036389,,00-0035676,J.Hurts,1.0,00-0036389,A.Brown,00-0035676,A.Brown,00-0035676,0.0,0.0,0.8938245,0.7497846,4.0817714,2.0,1.0,1.0,0.2974388,70.25612,-10.03352278943925,46.0,Completed,Short-Left
1051.0,2024_01_GB_PHI,2024090600,PHI,GB,REG,1,PHI,home,GB,PHI,51.0,2024-09-06,40.0,940.0,2740.0,Half1,0.0,6.0,0.0,1.0,2.0,0,00:40,PHI 49,8.0,70.0,(:40) (Shotgun) 1-J.Hurts pass short right to 6-D.Smith to GB 43 for 8 yards (94-K.Brooks; 7-Q.Walker).,pass,8.0,1.0,0.0,1.0,0.0,0.0,0.0,short,right,3.0,5.0,,,,,,,3.0,1.0,0.0,,,,,3.0,1.0,0.0,6.0,0.0,6.0,-6.0,0.0,6.0,-6.0,0.046544746,0.10425409,0.0017143438,0.1620611,0.27433908,0.001990702,0.40909594,0.0,0.0,2.2400515,0.9326541,-4.614071,4.614071,-5.1955166,5.1955166,-2.08555,2.08555,-0.33333817,1.2659923,-0.33333817,1.2659923,-0.79253143,0.79253143,-2.6726358,2.6726358,-4.072692,4.072692,2.4323456,-2.4323456,0.4134685,0.5865315,0.4134685,0.5865315,0.036178827,0.022844225,0.022844225,0.44964734,0.5503527,0.42863312,0.42863312,-0.1457935,0.1457935,-0.030132502,0.030132502,0.0,0.036178827,0.0,0.036178827,0.0,0.0,-0.04880026,0.04880026,0.0,0.0,-0.01436159,0.01436159,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,00-0036389,J.Hurts,8.0,00-0036912,D.Smith,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0038398,K.Brooks,GB,00-0037074,Q.Walker,GB,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,2024,0.7774807,22.251928,10.0,1.0,First down,1051.0,"9/6/24, 20:17:15",2024-09-07T00:57:00.207Z,Arena Corinthians,"Temp: 63° F, Humidity: 87%, Wind: SE 4 mph",7d4019ca-1312-11ef-afd1-646009f18b2e,0,0.0,PASS,0.0,,2024-09-07T00:57:05.850Z,,6.0,Touchdown,2024-09-07T00:53:08Z,11.0,5:23,5.0,1.0,1.0,1.0,2.0,6.0,KICKOFF,TOUCHDOWN,03:01,12:38,PHI 30,GB 18,917.0,1270.0,29,34,Neutral,5,63,2.0,49.5,0,outdoors,,,,Nick Sirianni,Matt LaFleur,SAO00,Arena Corinthians,0.0,1.0,J.Hurts,1.0,,,D.Smith,6.0,1.0,0.0,1.0,0.0,1.0,00-0036389,,00-0036912,J.Hurts,1.0,00-0036389,D.Smith,00-0036912,D.Smith,00-0036912,0.0,0.0,0.9326541,1.2036492,4.6115384,3.0,0.9857397,0.35176796,0.7076611,29.23389,10.893952387370835,43.0,Completed,Short-Right
1076.0,2024_01_GB_PHI,2024090600,PHI,GB,REG,1,PHI,home,GB,GB,43.0,2024-09-06,6.0,906.0,2706.0,Half1,0.0,6.0,0.0,1.0,1.0,0,00:06,GB 43,10.0,70.0,"(:06) (No Huddle, Shotgun) 1-J.Hurts pass short left to 6-D.Smith pushed ob at GB 34 for 9 yards (25-K.Nixon).",pass,9.0,1.0,1.0,1.0,0.0,0.0,0.0,short,left,-2.0,11.0,,,,,,,3.0,1.0,0.0,,,,,3.0,1.0,0.0,6.0,0.0,6.0,-6.0,0.0,6.0,-6.0,0.044482358,0.07828936,0.0014610366,0.10751167,0.30161384,0.0016512919,0.4649905,0.0,0.0,3.1727057,0.6401547,-3.973916,3.973916,-5.1955166,5.1955166,-1.4453955,1.4453955,-0.7811137,1.4212683,-0.7811137,1.4212683,-1.5736451,1.5736451,-1.2513673,1.2513673,-4.8538055,4.8538055,3.853614,-3.853614,0.44964734,0.5503527,0.44964734,0.5503527,0.04389009,0.024597049,0.024597049,0.49353743,0.5064626,0.45147735,0.45147735,-0.1457935,0.1457935,0.0137575865,-0.0137575865,0.0,0.04389009,0.0,0.04389009,0.0,0.0,-0.004910171,0.004910171,0.0,0.0,0.029528499,-0.029528499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00-0036389,J.Hurts,9.0,00-0036912,D.Smith,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GB,,00-0035133,,K.Nixon,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,2024,0.8699244,13.007557,11.0,1.0,First down,1076.0,"9/6/24, 20:17:15",2024-09-07T00:57:33.890Z,Arena Corinthians,"Temp: 63° F, Humidity: 87%, Wind: SE 4 mph",7d4019ca-1312-11ef-afd1-646009f18b2e,0,0.0,PASS,0.0,,2024-09-07T00:57:39.557Z,,6.0,Touchdown,2024-09-07T00:53:08Z,11.0,5:23,5.0,1.0,1.0,1.0,2.0,6.0,KICKOFF,TOUCHDOWN,03:01,12:38,PHI 30,GB 18,917.0,1270.0,29,34,Neutral,5,63,2.0,49.5,0,outdoors,,,,Nick Sirianni,Matt LaFleur,SAO00,Arena Corinthians,0.0,1.0,J.Hurts,1.0,,,D.Smith,6.0,1.0,0.0,0.0,0.0,1.0,00-0036389,,00-0036912,J.Hurts,1.0,00-0036389,D.Smith,00-0036912,D.Smith,00-0036912,1.0,0.0,0.6401547,1.2638072,8.817057,7.0,0.71580076,0.24385822,0.5168337,48.316628,-18.437889984842776,40.0,Completed,Short-Left
